140 140
607765598 -897545613 -272918135
978420225 832873917 932521500
-658959671 -188235709 -75618894
478898447 -620117937 273079629
753161274 -871593112 253212925
985918771 -320470695 969044514
-438656190 -622433797 -581340541
-482989600 -289029105 -150961741
-615658488 -569929553 -272581734
541609949 -735413459 -529737876
-367571178 30971243 32253597
327367882 -42587676 28180566
539465253 -355216921 54751182
-578215882 -253865493 -154502459
92950269 -94615970 -94598257
-444656570 -52141689 28577602
-996350152 -62869998 949217874
-596393768 -95599402 41454574
443607397 -383393529 -389184
-663787064 -697268652 -451630951
676627375 -176597328 221096653
-700837997 -696279744 -48558544
-510914785 4811785 43315879
-33298435 -690538202 -651307522
379419694 -328964848 -218255504
-404968771 -645663088 -628491517
-813241930 42345481 44484085
-871090694 44473738 44491162
-895985468 28100561 99509199
-329976695 -523253642 -157354306
887498881 247701624 825214369
-473396434 29678729 32365541
759220015 510966337 621899342
-739927105 -854074267 38429890
207398196 30854423 30991135
