1000 1000
291 785 633769
247 847 150207
56 266 826275
100 540 822808
645 682 40009
606 779 467931
58 234 314444
129 241 603500
391 969 678950
164 544 7069
78 679 177629
156 596 109220
250 846 403542
858 984 775531
149 290 486181
932 969 335337
235 590 18778
475 843 293825
150 280 816284
208 789 885768
398 891 895758
80 86 443957
94 435 482562
269 583 823496
125 425 362224
279 573 151059
127 212 835678
537 896 364016
62 810 715866
760 958 431191
109 679 15243
154 662 736981
47 337 287732
349 827 515112
521 800 220380
194 501 920662
245 743 357388
50 702 996322
512 662 119009
373 803 832929
334 789 872918
498 916 458550
68 161 778520
78 809 306500
4 363 580745
367 558 176270
697 766 102963
413 604 136109
112 573 456717
96 273 271053
408 430 403040
144 610 568291
301 956 265046
3 236 371640
106 319 602767
744 914 983366
818 936 735950
635 738 538389
260 475 965354
472 828 297205
336 801 717074
451 504 28769
305 809 303959
811 977 542367
449 862 251592
267 917 812046
285 406 156645
303 579 675274
490 764 463280
160 642 298930
16 96 168498
219 234 475479
113 537 138022
481 558 134931
34 903 312255
254 452 469650
592 777 579899
536 811 772938
246 955 229461
98 210 561955
705 829 709614
174 787 175613
55 420 883658
506 844 292803
456 915 84442
493 537 533889
392 813 561682
515 952 551022
69 832 805542
159 169 305553
637 674 858841
15 551 172948
632 848 139305
466 586 635647
342 438 548691
813 940 973425
92 923 549131
404 599 245020
18 183 82529
685 962 564272
37 204 982433
370 378 721059
259 897 690610
158 741 471291
179 338 449370
32 754 463674
138 339 652341
240 679 413601
226 394 39402
232 472 428496
190 234 900627
28 889 143472
483 760 300695
418 496 487575
431 770 42961
294 437 989971
235 951 738750
309 995 888990
301 428 165406
5 420 535740
646 962 610347
339 652 827690
572 593 61868
138 591 164949
228 480 54047
648 781 414007
545 929 849618
18 59 817564
597 773 476358
270 381 99251
67 198 413334
368 967 704880
809 915 20120
11 522 891994
129 226 673000
563 953 742026
509 552 675167
251 519 652711
267 419 915274
486 737 729388
251 529 936485
608 938 430432
367 499 552678
37 316 347435
397 969 651810
346 634 167474
289 959 902112
238 445 377913
117 784 51289
367 619 577673
262 492 590913
831 979 239175
91 267 288022
36 52 946157
85 466 665926
176 512 928379
133 191 421702
211 610 838170
519 862 739627
59 599 678049
373 732 686225
293 323 600357
28 496 267779
250 545 140961
13 374 525296
328 767 394358
24 124 203831
8 15 282160
412 895 432123
343 363 794249
225 627 467734
174 994 631910
324 942 247966
46 196 41102
354 623 476149
305 575 717295
181 723 179883
414 514 507200
612 827 169352
712 764 879992
24 541 913813
63 377 659563
142 275 421144
549 930 336573
525 851 528283
41 680 606364
412 983 912217
601 715 526613
374 716 442729
291 425 120702
439 750 81527
170 355 509522
75 503 524049
787 946 984825
660 752 199191
344 464 821051
511 982 559570
160 952 589732
269 531 388846
478 868 977744
139 295 289788
585 737 526556
336 446 685094
422 957 84222
162 697 895001
504 580 877456
512 597 215441
282 614 294940
265 448 890253
393 634 602305
235 997 164741
689 977 619830
413 930 187432
471 742 66327
367 452 971709
312 705 511418
368 463 467904
84 871 410252
426 619 586273
810 820 690256
147 165 48347
372 409 444399
138 578 243633
960 964 830559
606 645 655310
7 747 299170
420 655 744702
28 121 335454
789 894 45399
338 729 325120
571 951 92268
332 845 666113
51 770 879961
17 666 429958
231 943 965851
125 463 269535
402 620 622338
99 893 899900
799 941 242115
454 563 75158
60 914 167613
304 755 302656
765 923 64484
517 570 988104
517 713 727363
699 805 855178
324 879 464929
43 707 440578
100 742 556042
219 808 105951
302 389 631954
249 569 504067
954 971 354379
595 842 150471
83 492 244728
199 792 889026
120 234 535355
490 506 907376
295 881 358366
179 458 370543
638 684 480348
354 755 613138
293 671 338326
6 185 749292
329 415 378907
609 947 455574
29 973 870344
100 159 330774
307 477 539039
106 340 350476
439 530 610805
226 271 763609
628 878 933837
498 518 167993
392 693 153933
394 647 706503
93 968 256191
668 863 444121
571 640 749342
795 825 440146
204 959 693968
414 838 322717
185 213 288413
308 679 946665
366 777 1891
322 639 24413
546 618 522538
401 588 47256
392 660 870527
4 147 586967
112 373 992816
89 907 850927
664 686 907080
419 505 942004
273 747 496204
234 425 748108
639 687 738612
613 830 521917
112 930 39692
46 771 292177
324 378 252101
83 581 400092
131 366 777791
326 749 267585
24 413 607880
309 952 334473
19 774 664023
511 919 687637
496 523 810015
629 756 759989
83 90 324527
352 585 954650
89 958 877516
169 793 433905
276 467 560293
81 88 27564
578 994 762849
210 350 20483
214 938 528675
97 592 714230
549 943 685115
63 861 74093
79 565 730387
314 869 479074
116 676 268442
247 656 652232
778 995 175270
648 899 876532
298 791 887723
506 900 480014
108 222 490168
226 819 915870
607 932 421334
12 684 154288
542 881 562084
479 589 2317
70 347 961889
354 894 339136
86 976 383603
328 831 470268
62 490 904933
291 609 371052
301 704 365245
78 907 783419
635 753 671265
254 646 211387
306 683 183367
742 788 526644
246 752 355907
621 740 924484
170 236 575861
346 475 128822
44 164 106635
165 899 653730
160 317 399721
329 520 57791
146 911 132277
225 558 498143
643 679 897052
94 723 201143
82 260 940113
452 978 85082
606 919 964900
112 251 335979
509 938 278919
54 604 207460
323 496 395307
241 573 837858
680 748 590839
312 528 594068
327 952 555347
853 863 551613
178 509 638900
368 684 747198
159 758 996055
723 926 723046
89 436 599387
247 433 18280
376 940 911226
379 905 225204
670 674 121257
505 698 785749
585 727 482524
673 715 894151
599 728 820995
26 533 569135
297 891 912214
466 595 608845
24 526 390589
93 199 839705
8 629 376372
37 79 782966
347 719 48775
468 887 401396
312 466 707715
51 936 591624
222 378 518280
303 359 8323
165 869 462094
410 477 359692
588 830 975643
218 686 353375
397 891 609830
8 915 136979
323 925 521357
770 807 883254
474 769 463788
138 751 871258
18 533 246892
225 922 273261
805 820 311119
324 972 402679
462 706 677645
398 607 776173
627 862 391707
222 467 266060
448 497 822314
641 785 892874
509 875 511217
41 53 542896
414 974 198681
991 992 662011
328 814 930505
103 744 193543
663 878 573561
317 837 230893
135 872 217458
315 434 537344
159 199 981536
92 862 298859
646 884 134867
100 222 779275
5 930 286158
391 665 655430
502 922 891454
693 815 499407
357 573 180009
91 600 573654
278 430 620462
74 198 807368
249 782 153578
89 128 142307
820 958 221362
525 894 943375
784 897 507701
600 654 963120
7 763 532897
467 536 913577
101 245 181793
71 894 25413
541 550 478487
131 953 515957
753 906 831351
909 945 581589
4 741 536340
46 762 554461
638 703 699200
739 986 606108
114 488 467097
552 992 594442
832 999 844069
716 946 903201
80 433 482342
238 714 909218
440 740 705133
408 736 995396
465 468 95557
172 800 568644
359 920 867161
567 649 809708
166 751 731848
216 448 153281
17 580 475788
321 423 698478
69 760 519796
219 324 507999
252 881 884456
794 927 951878
509 652 757520
445 457 264668
539 824 96404
418 557 564970
77 628 681003
83 305 783958
55 883 519388
201 454 740911
17 253 536888
626 775 201253
71 464 3472
225 658 701175
779 985 152918
140 665 914924
418 605 516992
231 293 147664
111 461 910240
647 734 549519
385 398 490648
2 708 375242
542 563 830955
635 847 536733
305 958 619441
148 830 204466
106 623 594763
925 999 774406
83 265 695176
616 796 684484
128 684 342834
72 321 247332
293 510 900261
456 824 681171
684 807 259401
123 823 919203
399 482 307234
111 797 8679
76 213 461383
323 950 933632
317 870 949214
789 970 952680
740 823 873602
261 607 994616
532 622 471284
301 649 356000
16 227 788790
570 610 235813
123 702 203770
271 387 743513
38 750 233498
21 828 685691
206 479 16211
343 518 960259
43 949 272578
237 843 519938
747 907 710567
642 923 922095
635 811 92520
152 638 174022
351 584 748529
489 883 145638
43 915 578853
119 720 304822
567 664 846275
567 617 227734
540 948 508035
242 598 915157
558 727 937535
362 503 252718
154 473 866079
58 642 917160
280 714 129699
69 476 897199
840 946 848278
2 755 19130
787 856 315925
103 798 512245
101 414 84139
543 908 221035
374 917 584912
317 718 783275
31 974 278375
112 783 166368
95 599 335576
200 873 532685
437 949 860100
304 1000 624290
69 170 222391
337 629 284681
448 971 627863
405 850 722779
297 467 554158
23 515 331458
96 167 300559
261 667 559363
154 683 207103
297 471 166935
83 502 358635
441 567 684083
425 920 96476
723 860 421087
38 213 933447
543 614 831963
319 685 843261
733 784 416675
193 689 449170
847 991 285554
104 940 944017
86 930 796434
212 733 711240
386 505 178164
40 245 593107
410 953 830934
350 824 281635
55 344 206219
18 332 706769
482 579 622628
96 272 598221
581 928 14372
395 594 986031
184 222 675024
412 502 571776
229 661 678173
436 601 532493
641 924 702079
293 560 683833
61 563 324809
456 666 723689
482 825 511510
768 987 28674
737 831 774950
8 982 111250
263 351 864951
423 522 138309
98 906 800108
823 952 803935
249 898 499562
65 217 438556
259 629 100666
726 878 328557
133 224 633220
49 474 172150
287 855 597086
98 183 206089
342 965 356286
25 659 661396
321 619 160134
129 401 737005
477 850 444646
117 198 416295
45 260 223603
163 365 564622
557 959 691284
339 861 427746
213 378 794386
95 704 637609
83 834 161670
217 926 617218
194 526 541896
225 758 92627
57 869 945618
693 814 509425
91 698 160914
891 922 101549
730 837 508850
15 171 755103
266 937 608728
436 687 912086
654 940 134257
161 406 88563
454 638 101257
610 998 583981
854 883 5967
21 904 649569
832 840 953056
276 357 48220
266 543 752723
207 478 695578
771 804 440924
512 824 607661
323 631 124685
392 801 376356
9 496 912986
411 830 984696
492 498 504085
631 651 445486
219 592 917904
454 753 73341
565 576 830584
785 813 534581
605 631 243647
445 677 229368
11 653 463749
123 698 378194
53 513 937252
346 474 686936
153 821 850168
211 441 733789
81 613 59107
194 326 32003
161 718 689164
694 789 982845
747 855 772281
38 105 373499
187 265 141182
194 276 222075
124 540 478120
163 663 438660
145 413 764655
174 674 468897
801 898 355931
89 165 984646
347 817 90588
363 871 306024
276 998 185550
433 756 945642
152 590 981001
456 603 878099
151 685 414212
86 561 175252
61 74 546344
90 130 434546
657 715 66762
96 767 777596
66 542 692604
88 164 698656
147 594 255584
309 385 377701
769 935 665452
361 509 748646
200 765 490825
115 423 744350
605 669 369044
423 701 965836
115 736 908512
34 846 867867
45 406 68723
525 744 56650
111 229 673407
430 484 287923
549 874 413405
74 830 14781
259 759 627044
605 999 299559
566 877 18632
215 511 655134
424 564 843044
795 870 535719
693 915 191666
159 906 994909
630 869 22738
121 523 791629
156 474 750939
260 808 580001
389 965 846283
409 553 842232
50 318 744501
310 914 75881
111 466 382772
721 988 712106
199 994 59109
410 428 656404
455 686 841769
942 980 625016
473 957 64134
329 462 921957
424 531 511823
562 729 111669
654 977 184991
718 731 423018
471 945 159455
105 361 259015
285 307 60424
8 687 188043
778 898 937612
215 793 486721
935 984 457906
340 576 954266
691 710 369231
802 933 862095
6 965 533495
68 723 425793
185 945 92714
598 665 673445
138 520 90549
263 808 380595
118 349 66063
73 175 645665
189 382 374618
563 807 240636
168 869 370584
392 925 4111
435 654 492630
148 923 864231
752 758 605903
635 808 239881
142 459 989455
159 258 82644
704 805 969395
314 680 394001
41 638 411004
305 977 554514
516 872 44068
75 788 454785
496 940 731213
468 755 293914
191 824 75577
100 935 82477
602 684 716750
460 888 867757
362 477 993883
47 778 611118
24 466 569096
664 816 877744
440 826 439633
255 713 331225
292 831 388388
389 799 855506
24 962 868480
362 505 225069
140 428 669294
414 605 199917
307 612 671144
218 418 985274
438 678 870201
123 909 159413
544 910 167726
236 698 952765
47 704 562838
399 467 86378
554 806 681275
121 265 609341
152 980 751846
487 688 85796
971 977 666940
90 148 472331
500 768 979848
72 924 151038
115 677 857443
590 785 635749
293 967 547957
492 657 977337
579 746 666478
176 729 148808
685 717 334180
656 783 564404
558 957 200278
175 201 787623
244 582 920324
574 706 508723
214 432 375806
455 940 514037
330 714 625403
483 903 28672
355 543 180914
190 691 632254
237 678 398218
453 997 131638
43 362 711746
131 509 148686
658 921 577673
613 970 247781
383 432 333267
357 397 129402
246 866 188599
277 759 301069
274 376 360645
483 604 927360
131 716 100297
601 891 940130
