822 822
-773283131 -749853122 -999047477
-294987401 -259508517 -51800210
-700820299 -436811835 -995553880
73706049 80707295 -998714852
-557706261 -388231674 999999937
-526722255 -479884386 -28331451
-697810643 -681534183 -997359076
-756483914 -694141901 -997377368
-8210691 -5961878 477285919
-251424545 -199480482 656714554
46599694 78156780 -786845652
187043921 191324070 -999643728
-148515481 -135273223 972835351
-498252189 -476915500 999999991
341621596 344323793 988152436
514245208 552670991 -999913384
513998026 522015594 -294559514
257901763 263271449 -360816219
756840355 869551461 -903625793
443751222 535006356 -999913390
-967746009 -885195572 -995245656
-361769560 -350607217 -977103590
-143406381 -130722607 -999123877
-720645623 -671761650 -995681126
422226945 484671221 -999913392
934528706 985525788 -959873981
-424333723 -370876141 999999970
-487690145 -354932683 -997491085
93020594 103663162 -998405884
-513824105 -225582315 -999121385
694314566 726168181 -999913402
62037275 82121698 -998768946
173039977 221461660 -999644035
-427143637 -389149563 638615465
885003077 917158090 -516595949
556866513 638547783 -999913427
814481218 975555971 -774964973
-792548309 -783922521 -997447143
-688699734 -656411415 -997372406
222098297 231443185 -999643862
-293490945 -134352566 -999124178
-998430707 -992584460 749400280
703155329 766739693 -999913411
-571718609 -428273464 -997378257
-598548578 -584113157 -995583187
-801737392 -781111641 997934091
-598546784 -531943335 -995583141
-607710096 -599234270 -996156836
890595884 964309126 -488727501
9557368 10339540 -969394465
412341205 422217373 -999913514
-471492166 -430792314 -995624696
91815524 138089708 -999552449
382674195 633161892 -999913474
422762817 450161041 -999913394
-40634072 -33468818 912188071
397139596 501185477 -991804171
916906746 920933381 -999995483
944200516 964816392 460297847
-247132303 -219273989 244468980
574660032 686603152 -999913464
29801383 54726737 -782046715
144886045 154444883 -999574010
-305433530 -248528306 689176137
600731074 621247261 -999913365
159180562 239252010 -999643976
954859965 975950782 -775490816
129287379 236335255 652735541
92417594 156671111 -999656524
939809406 988728964 -999998354
851507078 894708849 -776635390
496063431 625466691 -999913435
383869591 391994701 837001831
-217165568 -198827815 882073205
-102846360 -101414375 870373017
-957778004 -906218380 -996181418
-586608248 -544057400 -997912608
766987967 774773892 -999913354
422752816 451196715 -999913395
145290866 171406225 -999577195
-183275525 -156106073 664970929
-741395117 -720691647 -434106020
278666008 331475298 -585312509
894695604 974334150 -999998382
857330069 893722662 -999998327
-985322174 -981772525 -990433671
761309774 848977733 -999913364
793257885 870268584 -777657997
-523564733 -468475413 999999955
-731605178 -701884910 -997346172
5579394 9567869 221234774
-584109656 -559246435 -859599293
954823975 967839815 -775870146
-796548106 -779555553 998310914
105567949 130017836 -999989933
84612283 186988684 -999999276
-911091464 -841166585 -523182988
846320516 867286419 -774828741
492520266 507888224 -999913547
835304684 839316546 -999970946
684194237 731145353 -999913377
-117143248 -18347964 449703323
-124283706 -117331924 999790829
-792716549 -788201243 -997493646
-46219320 -6019054 474114455
836138387 961461127 -482986885
-935960818 -861067991 -996172626
-322004054 -316497227 -519802009
-386724839 -374967952 999999981
630083467 633085084 -999913461
59820981 84934502 -996029774
389738010 412761543 -999913096
384668462 387724910 -999904620
-573179757 -409382020 -995582898
916078022 926658114 -999997445
-714997676 -697424885 999997979
-442305990 -379848507 -772671583
-790630324 -783822969 -997737334
349668254 359660450 -998602040
-928457536 -893318715 -995381229
-743118094 -727083276 -158155643
-699872496 -626491803 -997377727
797923460 828004267 -896930451
236338377 255191266 888921817
258873967 275343493 420752392
-99669558 -71238948 868210138
-217317056 -154703530 864362699
336073268 340384951 982937102
552802906 582925472 -999913389
683347165 712671756 -999913435
-443226372 -380628573 -770509076
-806474885 -693784071 -997357390
-518900758 -513758912 -997395208
-409394752 -376734920 -995996008
-385299072 -382691005 -997043978
-698562931 -693689266 -997358383
544465986 634989562 -999913422
-318358771 -268204626 999999975
885478589 960852398 -501605890
-644802540 -575804901 -163762871
373046216 403952017 -999558399
591916410 730690625 -999913381
-362090448 -183418977 -530231200
670758760 682569507 -999913389
-607687556 -573318574 -997187337
-580533995 -515479308 -995580297
-630712482 -596091741 -997394871
-14684483 77617307 583196958
849578710 875674135 -774800645
-866000758 -814733522 -995617783
900701822 929871594 -999998425
-131194156 -103050039 995348389
-188300055 -174469075 661655655
393909528 513823834 -999512082
-754596878 -725805840 999956706
703822415 786633518 -999913404
192595488 199142497 -999643991
-397055044 -290408079 -997433777
560780166 702367880 -999913440
804819647 809882322 -554326369
-385243232 -277049846 999999972
310035280 322301955 -362600102
-125757730 -117010709 999697115
857798562 883142319 -999999201
-583911953 -561990180 -377803844
54643064 55998955 -989797442
-316456234 -208938599 623942169
-117426952 -64900062 655583674
630091708 634819489 -999913462
-165649974 -103088955 984263282
-423612298 -392877897 -997525064
18467588 20887211 -892128870
303544634 317895766 -362661920
-468790304 -374206566 -995583860
-646204531 -573244632 -995583238
-882811841 -876786020 -995402981
-102849903 -70408070 875426809
-630412761 -596075647 -997378641
-96019578 -64410209 657381383
-522456769 -410155504 999999956
-570847381 -545902900 -997378180
600958113 633051855 -999913453
462632061 492578301 -999913352
-295357750 -217410848 999999977
35908477 46175202 -966866541
-464924646 -445280412 -998778775
-982274485 -960542066 -993842337
-123660347 -123046650 686132691
245215021 267239019 977545806
-699532046 -588847602 -997377855
-307252456 -208511580 646986853
-133230068 -69051308 -285923980
551359258 710069263 -999913436
-783041672 -648816926 -995553914
966405217 973015587 -999998352
115119223 151260809 -999980159
507342246 510412398 -999913412
797612314 988102846 -545619978
-888938334 -842529482 -995402842
169511195 220095001 -999644014
793746579 835084087 -774250259
87314611 90763192 -999988113
-774893445 -746429036 -999300363
-385713350 -381521652 -996848538
-556966234 -542636161 -997818003
531902233 598142455 -999913496
-295423477 -137248885 -999982468
345871208 372008376 -998501891
908310062 934112041 -515646993
-783631743 -729516970 -998755613
374040821 460322827 -999802353
258340997 261721571 -256657892
-101309495 -58686492 840252588
332692175 341546839 982527671
-125533836 -109266339 999312230
579453530 600204203 -999913364
-96315925 -62836011 662219829
-191014124 -169410287 -434768205
186979180 231233217 -999643760
-525727061 -386781026 -996665368
-251752262 -171059490 662869238
132231180 145151142 -198631273
-512700846 -437525577 -995560010
-876147549 -871935608 -995634538
-733519319 -659681615 999997769
461981870 528250999 -999913262
111790180 139268621 -999643171
831866513 900480809 -998085681
-52702214 -50117048 955940106
-621897575 -573916373 999998108
-952736708 -938181730 -996153377
925833175 987369065 -510167909
-979755619 -958174791 523226631
422966099 551037669 -999913380
-805255030 -724612143 -997293980
-386312579 -325782038 999999984
402522498 462185500 -998484001
860284255 867042277 -774845092
-974320478 -953136526 -998761633
494917106 625743934 -999913434
-718036762 -694090009 -997376432
-661793570 -526191546 -995582811
-634440415 -590978645 -997377858
343948709 366768879 -999023201
-743293461 -664532523 -997377864
427357697 434254870 -999913386
-999405679 -958827305 825981408
-103091916 -52243004 386548188
-198847121 -191330149 662314593
-397131290 -169259177 -997489078
834007078 880756561 -959647532
684133547 693452574 -999913383
797785114 810010085 -566131679
664614306 724119021 -999913430
409446168 453604017 -999913396
-586496458 -585864698 -997966341
-744178455 -672751189 -997377565
640803651 671169405 -999963452
-233053176 -217703772 998105384
-134572010 -62076360 828617390
-245534739 -200602971 653295159
-292944003 -271728857 -999125461
-938023919 -881769611 -996178066
-295708123 -272222550 -999143038
-669788137 -655197683 -997377860
539837824 683528909 -999913392
-960322942 -957935124 940946111
785763879 850044519 -263384672
-224579573 -19359208 -308674427
748769900 851161875 -745911531
-13520700 -8182153 640822925
-173878225 -165775153 -308432179
-48590909 -30247889 495142900
-681104444 -654122890 -995581358
-999274536 -992563980 753955247
-685415918 -598774305 -995583404
836570697 849842786 -329561894
564733255 586256456 -999913470
579441101 639452830 -999913343
-124716196 -81208156 885233314
303903859 322662594 -362624672
348621928 369830517 -998549184
157403863 186963040 -999644257
-938762039 -906072564 -996179529
173240275 176442543 -999644043
906344354 927072640 -915708697
492551773 548395225 -999913523
713768855 767895096 -999913321
7724409 10362175 -959908323
-782392855 -756473691 -995554246
750777122 765064173 -725500532
-138173154 -120286064 -999962803
-247849946 -213829991 718158167
-230350463 -226806215 -999121597
-885621136 -871940506 -995642250
306830369 322045449 -362593182
829271293 851365887 -775185466
-561666207 -480794644 999999929
639743508 700066701 -999971011
644739249 664691931 -999913446
-992807502 -987275725 -588102559
-807869859 -802182517 -995556297
942704026 962108740 332158284
437060654 550607699 -999913382
574101834 664245266 -999913468
-783918496 -733036998 -998805155
-868208665 -839736452 -565420009
-889843586 -816393367 -995582438
462316228 755949534 -999913281
150754809 175192755 -999644050
-691284462 -658443423 -995669641
139082121 155657528 -999211912
171814357 228488454 -999643978
-893616893 -811968851 896271648
406544472 476341698 -999913391
434185916 504742352 -999913476
412348919 422256662 -999913504
-953151144 -947191119 -996022066
684141269 765721227 -999913382
-164436826 -133471586 -999903410
382257123 412844998 -999913124
-892663300 -884041661 -996176129
47726710 53404372 -987071391
-787074596 -732934416 -999356863
-316396329 -213866497 701340535
-884530236 -868515665 -995666368
-508083640 -427368224 -997378259
664749759 696893334 -999913384
-587793194 -543049255 -997814823
-195949253 -169229854 662344913
644971617 664609300 -999913445
-637434237 -613434046 -995582845
715122003 743292280 -999913362
9279222 12303042 -992679070
439063676 640058251 -999913334
-957639644 -953107917 -996986357
-935770286 -932574799 -996171856
62907120 80117251 -998657995
-215065292 -198968619 883795101
-293851474 -217049166 889941090
-508163013 -402511650 -997378261
423942300 640832813 -999913315
-554504747 -544249767 -997904148
-981047598 -979532416 -993205230
202249575 221266227 -999644033
-718084130 -681310616 -997359400
-498364321 -445203199 -998626640
-242335626 -202563896 991742065
-190571681 -184307508 -474739669
-767690529 -720659557 -485697991
-230593788 -141891051 -999123444
-596555598 -352339769 -997524693
71087839 89020729 -999987099
884182763 933011252 -553483966
-588032674 -584071344 -995583167
-196065503 -169088327 662384790
-788704094 -778190702 -998881239
-293789447 -217123974 749118151
375435048 506544439 -999913573
809840123 851173629 -774431801
122024055 125234431 -999643823
-806872962 -750749795 999739406
345665634 358783989 -998647590
278627651 331970801 -756502721
377892247 519770127 -999906093
50449714 56306281 -991292322
886338355 938911474 -504590540
684697909 744285011 -999913373
-587838164 -504246894 -997680026
-95162718 -62794257 586215791
138287209 154147360 -999455062
334072186 364528710 982711999
544466064 638553212 -999913429
465203864 524212245 -999913337
-997066160 -993501231 744222483
-646427242 -545354497 -995583024
-756485376 -720390290 -997382751
255152215 267022778 127194456
664789441 728578638 -999913385
921110273 941324354 -774826921
12121108 28345312 -999955377
-745802090 -670977060 -997378047
-698929490 -691057132 999997789
715723077 829888904 -999913348
-295337154 -247885413 999999978
-8041907 2144115 561182835
-561844606 -539676121 999999885
178233606 186880722 -999644009
-394448002 -386851082 -996675909
603200240 703502205 -999913421
759217296 831305673 -999913352
109128697 137133201 -999979942
30352989 54222525 443524953
-254752445 -215480403 -430452832
-719578706 -691184331 999997832
-327410229 -227452990 999999992
436945934 682679760 -999913386
254473585 268787339 -889590728
-806854182 -792600385 998949656
554668817 714630771 -999913341
-232399081 -207468961 997487082
-823165435 -796859157 995915070
-573152014 -529563054 -995583010
-801785641 -797118045 997640208
408405964 527987119 -999913254
-763697093 -758364252 -996124502
-465605293 -374326844 -995593619
741127244 841347702 -999913324
-40057512 -27819583 672099744
72281613 80159259 -998678917
-526698013 -486033146 -289309617
113603294 236241290 -999644220
44003919 145367716 -997522230
-226598527 -119467702 -311085623
172054136 218427272 -999643979
-652709945 -607663080 -998383259
-453128250 -447338356 -997367510
-942197187 -851536535 -995613319
-433448041 -425476024 -997488154
-763650113 -708582216 -996746826
600971031 686398551 -999913449
-753910292 -752556860 999810958
641487408 645330884 -999957696
414043984 464495052 -999589055
-906165977 -842621113 -825963394
438698435 502186956 -998834387
-716703911 -674765402 -997377633
231242757 236072135 -999751181
862071634 971490475 -999998351
269865739 341425356 827112372
-732278354 -710189816 999992201
35780823 66303049 -976426659
870225802 991881374 -999998508
161973479 189615157 -999643984
-123936151 -27929091 674141009
-864698153 -850865195 -995613791
-634619518 -591928764 -997377857
684674802 781023509 -999913374
-525827979 -432477305 -995696595
954797694 957269777 -904254642
114952921 151090121 -999980128
-992613216 -974918807 -987623913
289443023 319632899 -362710630
103632845 171895944 -999644385
930521528 979620235 -774950179
49892961 65148841 -988645552
-173168890 -151635196 -308650857
-487836346 -484006505 -997402060
852719072 953350852 -549762424
88293043 104808829 -998342787
-484654820 -262546828 -513139294
-130745886 -106961315 999225403
-952258214 -849102740 -996105485
463135998 492424497 -999913354
716057688 737311399 -999913419
905982946 936375540 -515766152
567650783 585064259 -999913391
-724179939 -606804207 999998147
-315527165 -247786984 999999979
-106124826 -73591834 844008462
-101297792 -73964222 840704945
-794895883 -789469223 -997568910
442828824 531583524 -999913388
-906604287 -854722493 -782870909
268517217 274838329 480711081
855276388 890760746 -999997852
528309839 671210409 -999960035
953967005 990582008 -906214136
384556785 393923977 -784867283
-953191451 -946945085 -995499337
756821641 881518063 -955933983
-622446616 -603548716 -995581124
275149993 300271790 -963419304
117217519 122287775 -999840897
236282065 240203036 -968769364
-934277779 -863124897 638094638
-808447968 -756471292 -995555626
-26928908 -16018574 635826079
727066972 766572980 -999913430
-835190784 -756955966 -995579107
-362332055 -353750471 -997516561
199572115 219096574 -999644024
-648993717 -513252884 -997395433
852898549 981946706 -548248308
-6224872 5697934 570339368
-876625280 -848545742 -995620474
-379261741 -326438243 999999983
920913749 953126589 -774810754
742697276 755086300 -999913291
444541907 591028875 -999913472
341878949 343146784 989968012
-242679105 -167850178 650541856
-691229262 -655614937 -995589731
-688140399 -681007783 -997360064
-502804372 -362288943 -942966197
160091453 184862317 -999644033
-973406819 -967650305 607582804
88025658 156447302 -999830558
-385024961 -275145286 999999971
-714100041 -698192177 999997869
-241156769 -167352082 -312786759
786879990 992441679 712684172
623811926 664402721 -999950484
-104428795 -62344522 836986011
21238044 22337919 -999976022
180860435 212783835 -999643980
-893441157 -862028056 881433328
810109381 851282959 -775131003
870343579 929587227 -999998460
939831494 974491619 -999998363
-490837640 -485097583 -996689961
851273752 967418292 -776270648
-650579026 -588830450 -997377856
30940380 45056710 -963911264
255542252 261834124 -218463129
-294022288 -261494361 -198766505
-794629531 -792729806 998975988
-683908805 -649196488 -995568771
-542668205 -516567156 -997395106
690754934 703126918 -999913420
-215551673 -146051166 937349476
641330972 645818374 -999957776
590677326 630056050 -999913424
-27154655 -13648174 546100240
422295601 450687753 -999913393
55133337 68829780 -995953438
861732667 884154379 -999998561
893301765 961157186 -495432119
-379146419 -310868466 999999982
859140351 878825307 -774907034
805488687 926767582 -999993162
-322124243 -316104504 -529818220
150152924 192612712 -999643719
-524777480 -475970524 999999986
-242094507 -165989788 -308368319
541121491 616939446 -999913418
-967773138 -959881315 -995082631
-133662915 -122259654 734533055
231502712 247072692 -999972364
684173211 783615673 -999913375
-143448995 -139153484 -999123784
-5455051 9575307 382551679
-690354638 -671754291 -995825939
21676105 138005078 -999979318
600071804 639233340 -999913353
741161825 840794761 -999913330
222033534 236347399 -999643864
-198933522 -171822356 662411601
-793886664 -752931678 999595623
-5018357 1700735 546566809
444587804 455452370 -999913431
-625566670 -525917569 -995583200
245165640 254170940 972978320
-259698894 -220176147 572320300
-144624207 -81959509 972933034
391201217 465443955 -893862136
-824818646 -810329736 963355398
507285948 622153473 -999913431
-542784950 -516678642 -997385239
54787489 65151596 -989768708
-89592743 -31829166 531816477
-511742455 -508321059 -995567263
-303604743 -248492089 665513815
-478180136 -398232631 999999966
46027375 68858890 -992026796
455340803 567358071 -999913441
375435441 464545721 -999901113
798223053 827457682 -888047090
736794662 766104941 -999913377
182300924 226088796 -999643983
-52824461 -51007553 894226933
-848784271 -845072219 -995550037
877113669 963067311 -518574452
-423834847 -362772007 -997524958
-988743196 -974724134 -990004274
884169221 904873556 -553026516
-349529605 -333054222 -513537640
-953011886 -916576308 -995442571
-6242363 6301444 567780077
-521468903 -482974950 -997395202
849584064 888359998 -774796281
343091382 513897915 -999149308
-720661291 -681498954 -996069450
-525487478 -411055218 999999964
-425495726 -364299485 -995582860
-794694593 -774205306 -998708861
-810515605 -719568875 -997403380
71213104 113432540 -999982431
-693652136 -654897128 -997377859
-987230126 -981419048 -990991010
-651150418 -546490468 -997377860
85707833 91792443 -999989338
743001437 756876791 -999913302
-596325136 -588560405 -997525269
279803782 371616675 -998459726
-960030924 -958925187 900527502
10375178 11818883 -998508778
-165641736 -135704630 969559422
48926719 71260382 -986946065
587988313 634995428 -999913423
-973649691 -967678643 769595479
277435162 332564651 -372217331
338420929 530428174 991341452
413923967 460037828 -999717662
906320687 928521565 -809799288
-351454524 -337477887 -516648854
460084443 553012354 -999913359
-999641901 -993486886 742424617
908339258 963063602 -515295567
-97576385 -58835887 860834667
113205593 125069251 -999643827
-769012388 -710475257 -668465702
605837346 613924546 -999913420
471625987 621559977 -999913433
376487259 407084649 -999912972
-908394513 -890033157 -230432978
805648662 839528515 -999974642
103726509 121510817 -999615602
-320271868 -264735408 999999974
459936781 527391854 -999913342
256121255 321293906 -362581399
-445147288 -375851570 999999973
537571375 547282417 -999913521
-504467825 -486050142 -475637020
-699263798 -659489094 999997778
-762234503 -729632758 -998081947
-625844270 -545457607 -995583085
-581700320 -514544017 -995581619
795331437 845401374 -775632208
-214106195 -169222784 659476023
846062318 888487860 -774908983
564665317 634679452 -999913463
-490053207 -391448952 -996683174
527890152 597228307 -999949040
-653914780 -586025590 -998026453
-778192714 -725577065 469004651
-557650077 -470770595 999999952
87433036 89168801 -999987462
875490230 938654875 -509749926
280859769 300655541 -994236527
-790282641 -772653657 -998651465
-465550490 -376730717 -995609917
-277302428 996965959 999999972
288132788 -565629964 -374393544
263096885 -361658034 164577904
684233465 -999913379 -999913374
-846690946 -995550947 -995466506
54951013 -989902891 -989495105
492601683 -999913562 -999913515
-24888840 533500121 647526872
828670687 -999913360 -999913333
-917749104 -995495674 -995399517
-38382882 674234088 674663280
-18319161 606332860 673652811
-907995265 -758992462 -219426350
-465295199 -995622484 -995590934
-525671877 -996678518 -995678841
-649850858 -995574023 -995553887
-322137333 999999986 999999995
-286697855 713828802 743617319
502526361 -999913520 -999913476
-842724033 -995407075 -574949470
-523905070 999999959 999999992
-663143730 -997377861 -997377860
810147798 -775357524 -774362448
585020611 -999913391 -999913387
35720427 -998862886 -917192374
-893135753 841973381 911952497
473289065 -999913439 -999913408
155680727 -999950873 -999649474
425852319 -999913380 -999913314
-52906103 -198035364 439472072
-792200963 -997493882 -997441516
400278516 -998584317 -989789888
-526821896 -995582847 -995581829
-516764057 -997395197 -997381571
-295336626 999999977 999999978
-750708077 -999354442 -998849617
170077326 -999644030 -999644013
-380721967 -818851982 -632166240
404822654 -999913042 -999909856
820449852 -775105316 -774736637
-992560137 -991860724 -537243630
-712832705 999997838 999998069
21837969 -999976467 -946947362
63389675 -998984023 -998337058
-218091403 997696873 999999985
436757506 -999913551 -999913475
-378014263 -996220807 -995598125
258974406 156541790 559672321
-753799651 999739493 999981735
-182245374 663989894 665081428
-166263516 -308517264 -244739421
-652231134 -998469965 -997610488
-445362249 -998794419 -997708361
-384532397 999999971 999999972
-657341583 -997530193 -997377862
274591043 -151044283 712761064
969698304 -999998352 -985471726
384592553 -813722193 959323965
766209093 -999913431 -999913406
374855777 -999991260 -999305591
-478364078 999999977 999999992
-546645063 -997378247 -996183012
-468116145 -995696140 -995583458
422217069 -999913563 -999913488
-622594756 -995583235 -995583071
873162788 -553816593 -551276865
-644811167 -995583285 -995583013
-648241332 -997563790 -997382435
-216808321 834386103 915057343
-441348815 -814544821 -561094876
28421292 -995579760 563614568
65106690 -990585779 -988320717
454671805 -999913458 -999913398
-952945983 -995483334 -995246824
-389640559 530357609 999999960
325306712 -898162927 -474266030
-654326336 -995581466 -995580758
-345623110 -524945947 -513323932
544466147 -999913429 -999913419
926234633 -513881677 -510101872
-607175148 999998109 999998551
-946359543 -996171827 -996153507
596692539 -999957967 -999913478
-973868645 -999389645 -993967390
756805411 -999913309 -750552700
-430210806 -997490739 -997483935
827214473 -900569418 -832089687
-573471581 -997310908 -995583211
60688897 -996273000 -995968653
-729662458 -998986889 -997937602
901133383 -999998431 -999998367
539074649 -999913522 -999913478
-497562104 999999991 999999997
-681906745 -997359093 -996066864
527758712 -999913277 -101765899
-817585553 -998764864 -995580824
-731258933 -997354812 -997302467
-174658348 660475533 661701603
-215574553 -455667153 -422724123
238840511 -999713803 -805656910
794026669 -898576963 -772450880
-39869546 666442889 673899621
114293964 -999644226 -999643555
-681382587 -997365893 -996971717
-626016573 -997395077 -997378356
-475372143 999999966 999999976
-685921157 -997377270 -997359518
-385297205 -997266204 -996784248
-274839471 -999731220 -999125239
564473849 -999913440 -999913439
141431222 -997709910 139288117
552261416 -999913438 -999913436
741096784 -999913377 -999913376
-154427918 -308661209 27123347
186674309 -999644012 -999644009
-861084732 -997981981 -996150843
686152453 -999918583 -999913449
879073799 -518848695 -491276027
529963839 274831249 993578185
919690324 -999996642 -999994265
-879619488 -995407641 -995402851
284032918 -998835520 -974319936
-932662336 -996172019 -996131746
462624861 -999913287 -999913259
-938894880 -996158218 -996151574
-426956139 -396769913 645249488
-376140709 999999973 999999981
903325883 -553095334 -551606062
-655406117 -997377860 -997377857
11461515 -998739701 -433506832
-13337867 568023575 865215881
-967619342 -995673097 -995007935
97405869 -999015981 -998387523
730368036 -999913431 -999913426
-433644062 -996349057 -995613228
-385776220 999999981 999999988
77030536 -963536781 965288428
706356816 -999913436 -999913435
-245888598 -413119074 413919617
18469925 -916751294 387539854
-634625056 -995582848 -995582844
386630216 -999905933 -999902186
932221173 -774959637 -774914884
881785141 -999999996 -999998520
12365365 -999992172 -999817238
756893018 -981439283 -771315424
-65106042 621205448 659620096
894065856 -999430745 -776518977
921138074 -774855816 -774764251
-872046246 -995664337 -995624722
345980887 -998966088 -998480766
332751566 930132705 999990866
-711752389 -998388459 -997380869
546116178 -999946186 -999913501
-364346945 -996593191 -995582850
-213746386 658458411 662193472
170137843 -999643668 -97376840
664096702 -999953261 -999913467
-187900219 660494443 661911457
-123225454 674417668 742253462
89214677 -999993813 -999985597
-781486470 -221283770 998442706
-886931662 -995403720 -995317474
-137891625 -999981415 -999960183
731929920 -871571214 -330293504
567276237 -999913459 -999913441
-557832417 999999412 999999982
-526033803 -995900080 -995582907
151297208 -999644176 -999643680
730666747 -999913381 -999913377
-101487036 844985997 871975121
275903864 -997608459 -552291499
104908461 -999650537 -999571282
-167523784 -944453835 -311519259
-983836559 -993782652 -990433450
528497646 -999984606 -999945371
-471748269 999999951 999999955
-644679521 -632355928 910793059
402989696 -999142125 -997464234
174124022 -999644217 -999644036
-765241342 -795831777 -383008081
-295373696 -999983740 -999139288
-487105303 -997516950 -997476971
75128364 -998752310 -998677858
-424472381 999999990 999999996
-511033723 -995569157 -995556423
-700143100 -995553912 -995553802
