gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 13) ... 459042011 8192 227020758 754036523
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 13) ... 459042011 8192 227020758 754036523
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 13) ... 459042011 8192 227020758 754036523
gcnt1(2, 14) ... 35757887 16384 178290591 113022497
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 13) ... 459042011 8192 227020758 754036523
gcnt1(2, 14) ... 35757887 16384 178290591 113022497
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 13) ... 459042011 8192 227020758 754036523
gcnt1(2, 14) ... 35757887 16384 178290591 113022497
gcnt1(2, 15) ... 109361473 32768 674358851 390674889
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 13) ... 459042011 8192 227020758 754036523
gcnt1(2, 14) ... 35757887 16384 178290591 113022497
gcnt1(2, 15) ... 109361473 32768 674358851 390674889
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 13) ... 459042011 8192 227020758 754036523
gcnt1(2, 14) ... 35757887 16384 178290591 113022497
gcnt1(2, 15) ... 109361473 32768 674358851 390674889
gcnt1(2, 16) ... 486580460 65536 789741546 501596364
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 13) ... 459042011 8192 227020758 754036523
gcnt1(2, 14) ... 35757887 16384 178290591 113022497
gcnt1(2, 15) ... 109361473 32768 674358851 390674889
gcnt1(2, 16) ... 486580460 65536 789741546 501596364
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 13) ... 459042011 8192 227020758 754036523
gcnt1(2, 14) ... 35757887 16384 178290591 113022497
gcnt1(2, 15) ... 109361473 32768 674358851 390674889
gcnt1(2, 16) ... 486580460 65536 789741546 501596364
gcnt1(2, 17) ... 943272305 131072 425606191 54276257
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 13) ... 459042011 8192 227020758 754036523
gcnt1(2, 14) ... 35757887 16384 178290591 113022497
gcnt1(2, 15) ... 109361473 32768 674358851 390674889
gcnt1(2, 16) ... 486580460 65536 789741546 501596364
gcnt1(2, 17) ... 943272305 131072 425606191 54276257
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 13) ... 459042011 8192 227020758 754036523
gcnt1(2, 14) ... 35757887 16384 178290591 113022497
gcnt1(2, 15) ... 109361473 32768 674358851 390674889
gcnt1(2, 16) ... 486580460 65536 789741546 501596364
gcnt1(2, 17) ... 943272305 131072 425606191 54276257
gcnt1(2, 18) ... 523095984 262144 660911389 953945245
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 13) ... 459042011 8192 227020758 754036523
gcnt1(2, 14) ... 35757887 16384 178290591 113022497
gcnt1(2, 15) ... 109361473 32768 674358851 390674889
gcnt1(2, 16) ... 486580460 65536 789741546 501596364
gcnt1(2, 17) ... 943272305 131072 425606191 54276257
gcnt1(2, 18) ... 523095984 262144 660911389 953945245
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 13) ... 459042011 8192 227020758 754036523
gcnt1(2, 14) ... 35757887 16384 178290591 113022497
gcnt1(2, 15) ... 109361473 32768 674358851 390674889
gcnt1(2, 16) ... 486580460 65536 789741546 501596364
gcnt1(2, 17) ... 943272305 131072 425606191 54276257
gcnt1(2, 18) ... 523095984 262144 660911389 953945245
gcnt1(2, 19) ... 472948359 524288 557316307 249919058
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 13) ... 459042011 8192 227020758 754036523
gcnt1(2, 14) ... 35757887 16384 178290591 113022497
gcnt1(2, 15) ... 109361473 32768 674358851 390674889
gcnt1(2, 16) ... 486580460 65536 789741546 501596364
gcnt1(2, 17) ... 943272305 131072 425606191 54276257
gcnt1(2, 18) ... 523095984 262144 660911389 953945245
gcnt1(2, 19) ... 472948359 524288 557316307 249919058
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 13) ... 459042011 8192 227020758 754036523
gcnt1(2, 14) ... 35757887 16384 178290591 113022497
gcnt1(2, 15) ... 109361473 32768 674358851 390674889
gcnt1(2, 16) ... 486580460 65536 789741546 501596364
gcnt1(2, 17) ... 943272305 131072 425606191 54276257
gcnt1(2, 18) ... 523095984 262144 660911389 953945245
gcnt1(2, 19) ... 472948359 524288 557316307 249919058
gcnt1(2, 20) ... 799434881 1048576 146326063 996762257
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 13) ... 459042011 8192 227020758 754036523
gcnt1(2, 14) ... 35757887 16384 178290591 113022497
gcnt1(2, 15) ... 109361473 32768 674358851 390674889
gcnt1(2, 16) ... 486580460 65536 789741546 501596364
gcnt1(2, 17) ... 943272305 131072 425606191 54276257
gcnt1(2, 18) ... 523095984 262144 660911389 953945245
gcnt1(2, 19) ... 472948359 524288 557316307 249919058
gcnt1(2, 20) ... 799434881 1048576 146326063 996762257
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 13) ... 459042011 8192 227020758 754036523
gcnt1(2, 14) ... 35757887 16384 178290591 113022497
gcnt1(2, 15) ... 109361473 32768 674358851 390674889
gcnt1(2, 16) ... 486580460 65536 789741546 501596364
gcnt1(2, 17) ... 943272305 131072 425606191 54276257
gcnt1(2, 18) ... 523095984 262144 660911389 953945245
gcnt1(2, 19) ... 472948359 524288 557316307 249919058
gcnt1(2, 20) ... 799434881 1048576 146326063 996762257
gcnt1(2, 21) ... 626855450 2097152 72847302 864014507
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 13) ... 459042011 8192 227020758 754036523
gcnt1(2, 14) ... 35757887 16384 178290591 113022497
gcnt1(2, 15) ... 109361473 32768 674358851 390674889
gcnt1(2, 16) ... 486580460 65536 789741546 501596364
gcnt1(2, 17) ... 943272305 131072 425606191 54276257
gcnt1(2, 18) ... 523095984 262144 660911389 953945245
gcnt1(2, 19) ... 472948359 524288 557316307 249919058
gcnt1(2, 20) ... 799434881 1048576 146326063 996762257
gcnt1(2, 21) ... 626855450 2097152 72847302 864014507
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 13) ... 459042011 8192 227020758 754036523
gcnt1(2, 14) ... 35757887 16384 178290591 113022497
gcnt1(2, 15) ... 109361473 32768 674358851 390674889
gcnt1(2, 16) ... 486580460 65536 789741546 501596364
gcnt1(2, 17) ... 943272305 131072 425606191 54276257
gcnt1(2, 18) ... 523095984 262144 660911389 953945245
gcnt1(2, 19) ... 472948359 524288 557316307 249919058
gcnt1(2, 20) ... 799434881 1048576 146326063 996762257
gcnt1(2, 21) ... 626855450 2097152 72847302 864014507
gcnt1(2, 22) ... 10503098 4194304 602640637 16638042
gcnt1(2, 0) ... 1 1 1 1
gcnt1(2, 1) ... 2 2 1 2
gcnt1(2, 2) ... 24 4 2 8
gcnt1(2, 3) ... 720 8 6 48
gcnt1(2, 4) ... 40320 16 24 384
gcnt1(2, 5) ... 3628800 32 120 3840
gcnt1(2, 6) ... 479001600 64 720 46080
gcnt1(2, 7) ... 178290591 128 5040 645120
gcnt1(2, 8) ... 789741546 256 40320 10321920
gcnt1(2, 9) ... 660911389 512 362880 185794560
gcnt1(2, 10) ... 146326063 1024 3628800 715891179
gcnt1(2, 11) ... 602640637 2048 39916800 749605833
gcnt1(2, 12) ... 657629300 4096 479001600 990539873
gcnt1(2, 13) ... 459042011 8192 227020758 754036523
gcnt1(2, 14) ... 35757887 16384 178290591 113022497
gcnt1(2, 15) ... 109361473 32768 674358851 390674889
gcnt1(2, 16) ... 486580460 65536 789741546 501596364
gcnt1(2, 17) ... 943272305 131072 425606191 54276257
gcnt1(2, 18) ... 523095984 262144 660911389 953945245
